Class,m/z_300.0,m/z_310.0,m/z_320.0,m/z_330.0,m/z_340.0,m/z_350.0,m/z_360.0,m/z_370.0,m/z_380.0,m/z_390.0,m/z_400.0,m/z_410.0,m/z_420.0,m/z_430.0,m/z_440.0,m/z_450.0,m/z_460.0,m/z_470.0,m/z_480.0,m/z_490.0,m/z_500.0,m/z_510.0,m/z_520.0,m/z_530.0,m/z_540.0,m/z_550.0,m/z_560.0,m/z_570.0,m/z_580.0,m/z_590.0,m/z_600.0,m/z_610.0,m/z_620.0,m/z_630.0,m/z_640.0,m/z_650.0,m/z_660.0,m/z_670.0,m/z_680.0,m/z_690.0,m/z_700.0,m/z_710.0,m/z_720.0,m/z_730.0,m/z_740.0,m/z_750.0,m/z_760.0,m/z_770.0,m/z_780.0,m/z_790.0,m/z_800.0,m/z_810.0,m/z_820.0,m/z_830.0,m/z_840.0,m/z_850.0,m/z_860.0,m/z_870.0,m/z_880.0,m/z_890.0,m/z_900.0,m/z_910.0,m/z_920.0,m/z_930.0,m/z_940.0,m/z_950.0,m/z_960.0,m/z_970.0,m/z_980.0,m/z_990.0,m/z_1000.0
Aggressive,852.810590589895,839.7702701385506,837.3607326573111,752.204333089845,801.4420499233098,814.5936657569788,803.7036668483003,775.8677915895046,857.1733457384589,801.6204597126564,810.5099869769284,796.2738146783454,778.3116726018502,787.0662913920887,772.8395227728653,814.5021938131886,863.8224457407845,840.4111864432736,854.9893100326202,851.4660827014116,823.6738923601998,752.601121061607,721.094801074989,814.9635224224604,836.304683487034,732.2947231424452,831.1175173745357,808.9134875631321,763.1993174699936,793.4991844396658,811.7314497280684,824.0766270530665,754.0664522817449,842.3473998360582,790.1338901591217,762.56307773403,784.8620899000904,789.5728192213373,823.4450668169422,742.0918665218101,756.1650860246502,823.5765538653682,837.7373613620499,786.1282513262291,831.6515289204405,790.6727561399953,1129.5807822453273,853.1505286833376,1130.0100435657785,780.5585939303633,1122.3276929592873,845.6506969068236,728.6878358469767,674.896250738157,765.7786819014149,677.5580214706794,761.3835747738369,744.8204293050547,758.2449851105845,803.8613117632225,671.9521176290651,797.6886482871183,793.7509196705936,776.4357719525914,755.6680351780844,781.933121794015,807.0052725323776,819.89007992502,787.6842731342673,776.5562969386011,760.9604293304716
Aggressive,815.7434654601058,838.5093495869849,759.4528076972999,763.0623264692742,797.1856361798376,785.3452404598734,814.1296251317128,875.0736069115054,761.6317474290132,741.6232385539297,782.5090015955577,810.1012590966374,756.2801948675608,773.6640859600534,772.963702912738,829.3996608512649,785.7667891121695,800.8733072367568,794.2424795013675,812.241341346994,793.5429800660015,830.3265135422153,840.6943418280599,814.7219239203538,791.6321550638746,838.0047479859775,816.2764508578623,786.5168304407418,814.5738727510636,726.393158800403,835.7098853304913,753.3312934438459,833.2879151343745,812.5994301467091,765.7403751770477,846.2862694656303,891.5755428421876,770.9585086744677,773.6506322260254,795.9878828266737,872.7218007693624,801.9998721975353,786.4120211369698,793.6010388089952,782.8201763521342,837.621577495711,1066.3452189997206,795.6519919377317,1087.33333504943,841.4246493313161,1117.1853349048163,704.8058387319659,852.6378253841707,806.2779706360233,739.5337304682387,809.0372022483652,800.2417259872519,847.1116658510301,800.8529868943209,808.4686741039532,784.2947824158689,832.556464562654,775.6661695785474,814.5541610835826,780.1665344248066,815.2584549280662,798.4639577811987,767.6011623008541,809.6693162342406,821.1282528631327,793.0356438850162
Aggressive,752.7147454846657,845.9303309603067,741.6413374698581,758.4316323730911,836.6579601279338,820.1990257681333,769.4788101942446,865.346847840795,790.3349933256167,813.1890563546731,790.2673013262536,818.7145184417985,813.8369770406368,786.3755625508816,771.2258819120344,762.3210930761333,785.3532968413209,783.8147152670862,799.9150130138571,852.668040311554,773.1493462649361,788.1823035511502,795.0457005074973,812.02183381324,809.9929026285291,809.131098846353,852.4326598369169,822.2192780668381,767.224169088455,795.6792509471024,829.5467638910326,745.2445119936531,753.317486740743,795.4649615217754,838.9302691304861,749.8771148561094,764.1083361804128,827.1099593868985,764.4112014436614,776.5431764872683,797.6409296895049,790.6722490228908,809.6442266725592,813.7814017521417,836.3364389196611,764.1015603864836,1107.5854691449204,827.1697660722054,1115.3494044652973,680.2976748666209,1030.4058292914292,799.2936942147338,778.0457606565852,812.4395412376635,803.406114484399,737.6725827258499,824.2779122902307,774.4458460580663,745.9938155727583,791.200449153937,832.8073852347408,806.8679526506734,760.9080493865924,838.1571047878828,779.4853619427709,777.8037374536977,875.0377412223406,841.8500722372074,782.662292291189,763.7473094028021,829.9840990058517
Aggressive,792.071542415297,811.7115231834907,816.6350409738018,767.7004441580623,787.8325447170681,766.2557630701644,792.4124362141926,814.1787376203886,767.5300684244468,791.3569434457655,832.4762107940921,846.5899963342187,727.6223562977441,790.2138182000867,867.0949006494893,816.1944869207844,765.3048610474093,839.160524979139,796.2087197280609,788.996635502694,856.7660797962336,823.0053222829756,805.0451403339724,724.1564194730288,851.515568957033,813.5567756179398,780.8560852318367,775.865811698167,789.5217201891328,835.4750939100496,800.906617177258,802.1861896738702,799.5132415650644,733.5175712124611,817.3123403567952,789.4025507565577,763.2945835217595,771.7659927761508,823.6635755977625,794.8226721607241,814.6986076587976,834.457814242455,829.3214628245609,798.4371262101488,786.680957750076,835.6127027653092,1137.9870160290704,858.0639064412624,1157.894784661334,768.2594789326927,1015.3351954173897,786.717626596789,826.1619908236145,786.5114667194994,820.3818393892459,852.6639891016922,818.5598844623963,791.1573711457528,772.9926909973675,793.4346896996693,781.3913819730886,877.8097642301201,775.1290846014113,841.0724815678045,748.8216542711327,852.3444810335795,810.2210445033554,807.0085443637903,906.472956378083,814.937472453511,796.1937643540602
Aggressive,879.0897330150527,779.9561260585522,867.91688563007,783.1614498309988,893.5297557440156,832.3432772793192,793.5972698283039,785.3852675342615,820.3931146373163,874.227083585331,888.2492844861926,785.782741433604,851.3258170974788,811.348541834779,764.7159147262998,772.7501047282325,819.0104460786503,806.318527361146,764.7248326017235,839.5822770205764,817.140363287538,767.1517172608229,859.2037156099713,905.7758857475529,807.778961244392,820.462285369063,782.134652912953,810.18295876602,752.7761582875185,856.2885241131002,712.5939676957798,762.3086929278006,803.9323483792281,828.5927569592278,719.0519045136465,780.2038095199324,859.2713622207236,856.4888719125564,852.4985289293763,813.2804851863942,758.3161419746441,775.2227854897717,826.6395633215172,791.4440491483655,754.0803853366681,786.8244729827734,1066.1996900813783,838.8479251543245,1013.8677234722821,823.8743367373659,1043.1399998727356,827.331181714338,743.3983669106882,854.5076906433335,834.9888343090545,701.6808625152485,856.7984456074987,802.555050442949,737.5385936308719,786.3765880366091,800.032619025663,882.8831479675289,847.1574260320274,791.9104624489585,731.8040962680926,808.2394012670195,820.6675942940522,832.1959897402472,762.6375910930342,740.6912054957301,794.511337017327
Aggressive,744.356728203368,806.3523610557751,754.2271349135251,755.3667517386339,838.5389317649234,687.1707745818608,845.8323693504036,714.6971327198565,786.1451641154852,785.5680919705616,819.8037349488113,801.2842295144513,780.7929983395793,831.9721290747501,854.7883094265812,826.2477056163551,859.9572413100102,804.2211714705949,823.8150470530475,759.8588328905704,791.5184641272516,890.1970731701592,727.8147082339447,822.4303442180175,799.9546114069079,857.177477735388,804.2858908993979,773.598878163474,845.6803249645508,861.4158728033717,830.1576068743925,798.3476348064441,787.1991146980461,802.5017224581431,781.8532782034189,877.1537915940183,795.3774784911519,696.8714150682125,818.7341755481291,817.7712069706986,826.9507790185417,800.6743995739967,831.0405673424863,838.6995968614834,837.8473901447065,787.5395819165308,1179.2314327866386,840.8466648103417,1101.759774109185,852.6101325748862,1083.6083247639708,783.1629739344673,704.2677764092848,789.9695488592072,749.1882240021816,849.6136533294359,815.9582514932209,808.0864900375349,803.9149204231524,735.2518713127783,759.8297728257933,836.4081886780538,877.0823190457086,735.3571841101153,785.4321075848894,767.205624111241,806.595548112308,802.4122650568769,844.4144708699091,751.9376983109196,804.7325943838752
Aggressive,819.8319876337712,767.3053080667071,834.9993543560654,838.2390846959122,848.8465694463425,846.556803543822,833.572072528977,752.6610290028746,806.6686238631712,733.2665290998831,783.4067123256386,808.5715025643917,845.6921264159876,847.322538938006,784.1596322868851,813.3594325195775,798.6997662651636,813.1169358120807,716.0645364215363,793.8572041166448,872.0471630233785,818.6039995966028,785.7624444945437,817.815826888418,770.6818357502069,807.0143714140255,823.0504956798547,778.8826101678223,756.9037609331878,750.076305735332,804.2171933980369,852.4296398786148,776.3271751414624,802.1738801770808,782.0804837935498,782.2294832065702,755.9412727374636,758.6671724423207,804.8594981320995,788.2064019479141,795.1416924989858,825.0286891131036,818.8947463601519,757.822755799059,768.9086973973403,793.6495872658334,981.8606331272986,845.9577547638825,1144.7638271744677,841.1190519287663,1063.4124862980502,842.6418673302294,820.3571164620184,956.2500277325862,819.6852951443441,817.9300023246305,785.4998727671666,811.4527318818133,746.2521540010492,778.0413266649723,732.1658033316763,851.3430179692908,777.7306384873064,761.4960826398284,814.9688892585199,748.1981496127842,752.0254926374527,854.7790483472684,809.499070418668,761.5295497246302,831.7968124627869
Aggressive,794.4348376014162,747.2685440447324,824.8932545776119,743.3421411384301,746.3877394426343,792.6551857577475,749.3692494400975,779.2185815191176,792.3752786303139,790.9502514075239,787.694968232398,849.9630754896289,857.049624273459,792.3770339046558,817.950320598733,747.8317679823598,808.6710281925882,796.5588662069505,757.1740918506531,764.2774310795081,837.5253620880685,756.0641932984273,790.4390350515837,788.4639540916435,815.385053875892,808.7504957446167,762.4794951159786,813.1697395525637,810.0389292380495,822.6085259954771,837.2424405384281,877.5853983909567,837.0163429523104,717.7277988865437,796.648248528802,862.7923798527432,832.1672289242392,818.1254332637081,779.2974178887614,694.747671267183,791.5616321755556,808.4314539218335,853.8414524453356,869.9859323196285,782.8776730570937,831.2731415904692,1132.2792978055438,779.1615321541071,1094.64951015812,855.6516260549582,1104.5930327519782,836.8008059999918,840.8078003471834,797.6011459823525,801.8776904262963,684.1329133934413,828.8829276630975,792.0998476983893,844.0931203075731,831.0226614924081,830.1029153924607,818.0160931899197,741.1661187013144,817.5923921700636,781.9299392199263,820.7184877633928,783.6959983592595,778.0824050426795,798.188220995718,786.73038644617,718.7280454611039
Aggressive,854.6565130955902,829.4472136654321,801.0934154286351,794.5252832247342,785.6575178624299,817.350339533142,827.8299583791272,797.6366987852233,785.4003730143058,774.3456576735251,712.9203973178076,878.2088184340241,801.5589171797668,802.4024695713779,817.1650660775838,745.9447249513008,766.6689577240255,886.4439161616151,822.255919252904,830.4112576627019,759.465351256535,805.1474408623908,821.0808863929533,787.0730570573185,844.0956260204027,785.5715806424967,834.6860564335641,798.8473158318931,836.7715708549537,810.9150671269842,869.2423319770847,828.9782351027561,836.3798192822202,816.0848490043746,754.2406159501048,790.3416118942393,751.8598376183041,845.53820052744,844.4780237141937,771.2271711060514,842.3899872388885,817.6139225618006,863.0323221463711,812.9339081762729,731.3564197536921,794.3249882029825,1104.5465150067657,788.4777682706415,1135.833022077692,772.4394625170515,1113.232440274683,837.9650527012883,883.228665726935,751.0090239779666,739.8550752293627,754.2842125655385,798.843854255264,857.1768926333416,766.3697998391326,843.0496369518521,770.9378459216814,890.0689163380935,707.0861209422283,836.8044638295163,866.5052786495046,767.9044902762942,865.4143567880571,796.7720900139964,757.6228958882929,817.3672655604777,725.1157076528114
Aggressive,768.0596038352691,798.1219335528743,764.7698379864947,779.9518938119844,784.8735042573372,768.9433986387332,786.519102617978,826.7745468628058,823.3610621369428,864.7593504877335,829.7110944286568,786.755643824098,744.4295246444469,763.4296806811203,893.3806749204804,793.4662992086542,772.9666293413127,802.2326140788508,852.3573028758628,765.682394575355,756.3995917542727,841.8727976585784,858.3659773549147,681.606543086363,835.3008306722321,745.6801718752582,807.3099220468478,772.6273960150678,825.6621392425741,823.6265081031047,780.5631702156019,788.4239187052561,830.030140589369,807.6020729603675,819.0343928274264,835.8086036331397,810.9940968590096,792.1032090360092,791.7708753263488,832.2403745162107,820.2212094381904,793.392381982158,810.3522790230579,752.1293783403321,834.9281503742694,830.7352487797227,1017.5152621515792,896.415075387245,1169.9489988265805,784.5679116688214,1173.7448732997505,761.7911329721162,817.6582916411526,857.5077538902651,782.8488011870332,794.2061652609971,854.6549898134086,784.8781550514867,848.7660330293405,767.8241986081588,831.2898154317144,854.2983505423886,798.5667068881141,824.7942292632832,728.1845389740051,812.5729776963134,856.4781150243322,810.9799356763506,843.422940109451,842.8449578140293,822.2188623301984
Aggressive,836.5428221795045,771.1148750512649,821.0782213935936,812.2100200649342,851.6460172557981,819.1754372874982,804.7046203941848,763.2941109958518,916.2801479412399,788.4706105670302,812.4733242813561,798.2931716918255,798.257734550853,813.3383932653868,858.7653686852221,806.9955601625818,759.2732798934279,739.0557642667093,879.4853106594499,820.4837098166947,806.7975897806666,735.5390785511562,866.3143183944521,798.5589829319268,770.0254477596209,841.4182733861279,866.2893530841291,777.0412616337239,816.5965093718901,734.3284872406743,729.0694435310576,695.9836045486297,782.9339839219767,748.0490923258108,815.7500052721009,749.6919540776598,703.651232619859,825.6421854233381,765.4875758082059,827.7222540379898,830.5453321485248,795.0252414007323,804.0997939642962,786.4180059879707,833.2215854150545,745.3907668620485,1128.6421277553086,861.8035638517787,1108.097172879744,760.8437534819913,1107.8798521173826,802.9738112445652,771.5870370496975,842.1022357700864,833.6665438013231,808.1329686375639,671.7761015750884,766.1938048477331,745.2207597308472,835.3329101738138,789.4235313936351,728.2847092344454,789.9940222618526,837.2781882731707,853.1835283767201,829.7298628686538,777.573204441258,735.1438370865001,805.0289411271796,767.8283673074606,760.1652754038015
Aggressive,783.5589700604377,808.0059359319349,752.1356404670375,712.1111211044135,740.2098217966999,815.5779786164653,810.4680676124291,828.4525299989238,757.5496712947498,827.1302416185802,828.2430373890654,777.819900051737,813.8579342797983,774.1155501723697,885.1249440388214,775.0574474537992,731.8772564557737,752.809375037355,765.5681002437093,740.1203190508826,744.7584157442739,781.599693476648,809.4540204143391,797.7797484010046,729.9614115813129,816.6204202928981,790.1472693936437,807.1862520871159,757.6032369423085,717.9856044113959,821.2303971051567,777.9506670900628,757.7743152656601,760.4566330395186,760.1662035970464,757.4620270634589,762.649871119645,878.9314224349087,799.8472672203862,806.1131426521921,788.008697096057,792.3795727489558,833.5078370804775,763.4605790940844,842.9771810091083,823.5648308467003,1025.2736143761203,766.0619650546669,1125.0568362939591,809.1310985513302,1104.3088733268694,797.9471093656985,773.5868520609241,795.2781407292966,773.5444488822782,818.5746051720529,761.8474537561623,898.8771100459669,787.4569564831785,806.1315858583351,812.615829075737,839.4278510494598,776.5902613045084,794.0362363308371,801.7176392665573,794.6054369456732,751.5982518847896,853.1949369810684,855.667697232184,782.5455894535594,809.2394451928468
Aggressive,786.1730901479971,813.2008509482617,846.4785012257295,757.7277464644499,743.8722696804555,826.7062049206577,811.8129324549765,831.7602460313091,759.4849266208622,788.4068685419891,831.9491888304501,828.1648389369936,757.3670752572882,768.3819517701161,825.837184763437,820.6603679286496,822.6127664049204,875.8260503984305,777.186135407481,832.1321183073651,782.453483468895,750.131295659389,811.3639246715921,742.725756704591,805.0118698931893,728.993952803184,882.9400265318268,768.3831368854314,722.2998294410179,850.6149954234178,843.0212228726858,825.1126523710277,754.4364202063398,834.5346762680975,823.4539567577535,749.373801367405,769.5286794421339,821.263560784687,764.3044722051332,848.3355107683155,834.5920826241872,815.4246152219137,835.1155761774207,789.1656908519295,785.8051376263887,810.0826605233808,1029.2159700339619,749.0299774115907,1072.2249245734986,850.4008073699199,1131.8709999389112,795.5275722405477,755.6025646090924,789.9652775436987,775.5679216927621,853.2481094109273,769.0433198719336,852.2941184291594,752.5302685694901,803.4864615649605,853.8599996181298,834.360099340243,846.9056957629449,764.4871649057042,782.486278582647,731.3910608290439,774.6071547299713,799.0021997022418,762.7154850919761,724.1411517433849,833.1312964919074
